valid_at,pm2p5,relative_humidity,temperature,pressure,wind_speed,cloud_coverage
2022-12-29 03:45:44,221.06,92.24,0.02,1023,0.51,8
2022-12-29 03:30:39,311.05,92.61,0.29,1023,0.51,8
2022-12-29 03:15:44,294.65,92.57,0.28,1023,0.51,8
2022-12-29 03:00:40,311.95,91.39,0.22,1023,0.51,8
2022-12-29 02:45:48,366.62,91.41,0.56,1023,2.06,8
2022-12-29 02:30:42,256.82,86.18,1.63,1023,2.06,8
2022-12-29 02:17:10,283.23,91.38,0.57,1023,2.06,8
2022-12-29 02:00:48,305.08,92.2,0.95,1023,2.06,8
2022-12-29 01:45:53,260.95,91.38,0.98,1023,2.06,8
2022-12-29 01:30:41,312.26,92.32,1.19,1023,2.06,8
2022-12-29 01:15:49,285.98,92.21,1.02,1023,2.06,8
2022-12-29 01:00:41,310.09,91.15,1.04,1023,2.06,8
2022-12-29 00:45:41,314.29,92.01,1.05,1023,0.51,7
2022-12-29 00:30:42,354.97,90.88,1.22,1023,0.51,7
2022-12-29 00:15:42,338.93,91.2,1.49,1023,0.51,7
2022-12-29 00:00:41,314.73,92.33,1.51,1023,0.51,7
2022-12-28 23:45:42,320.28,91.22,1.63,1024,1.03,8
2022-12-28 23:30:39,283.95,91.93,1.77,1024,1.03,8
2022-12-28 23:15:34,308.14,91.69,1.82,1024,1.03,8
2022-12-28 23:00:42,318.09,90.92,1.84,1024,1.03,8
2022-12-28 22:45:40,315.14,90.94,1.94,1024,2.06,9
2022-12-28 22:30:32,281.75,85.78,2.92,1024,2.06,9
2022-12-28 22:17:04,298.35,90.69,1.82,1024,2.06,9
2022-12-28 22:00:40,312.73,88.71,2.6,1024,2.06,9
2022-12-28 21:46:36,236.5,90.64,2.16,1024,0.51,11
2022-12-28 21:30:33,246.82,89.06,2.82,1024,0.51,11
2022-12-28 21:15:42,261.25,81.27,4.66,1024,0.51,11
2022-12-28 21:03:06,263.92,90.25,2.71,1024,0.51,11
2022-12-28 20:45:46,380.74,90.45,3.09,1024,2.06,16
2022-12-28 20:30:36,348.71,90.94,2.92,1024,2.06,16
2022-12-28 20:15:35,551.19,90.03,2.94,1024,2.06,16
2022-12-28 20:00:39,365.53,89.65,3.15,1024,2.06,16
2022-12-28 19:45:34,354.85,89.46,3.19,1024,1.54,25
2022-12-28 19:30:34,308.85,89.01,3.23,1024,1.54,25
2022-12-28 19:15:40,383.47,87.97,3.57,1024,1.54,25
2022-12-28 18:30:46,183.57,89.46,4.36,1024,0.51,18
2022-12-28 18:15:38,232.87,88.49,4.28,1024,0.51,18
2022-12-28 18:00:39,235.38,87.15,4.43,1024,0.51,18
2022-12-28 17:45:37,193.84,86.89,4.72,1024,1.54,19
2022-12-28 17:30:39,143.12,86.72,4.97,1024,1.54,19
2022-12-28 17:15:42,130.03,84.28,5.49,1024,1.54,19
2022-12-28 17:01:15,165.89,86.12,5.0,1024,1.54,19
2022-12-28 16:45:22,85.31,84.75,5.8,1024,3.09,19
2022-12-28 16:30:26,71.52,84.35,6.15,1024,3.09,19
2022-12-28 16:15:31,59.72,83.31,6.59,1024,3.09,19
2022-12-28 16:00:20,44.84,81.02,7.35,1024,3.09,19
2022-12-28 15:45:29,47.97,73.6,9.59,1024,3.09,19
2022-12-28 15:32:58,39.48,81.09,7.63,1024,3.09,19
2022-12-28 15:15:22,40.14,79.3,8.81,1024,3.09,19
2022-12-28 15:00:24,34.58,78.41,9.27,1024,3.09,19
2022-12-28 14:45:24,33.97,77.77,9.65,1024,2.06,18
2022-12-28 14:30:26,36.83,76.79,10.27,1024,2.06,18
2022-12-28 14:15:27,39.16,77.35,10.47,1024,2.06,18
2022-12-28 14:00:29,42.31,77.62,10.58,1024,2.06,18
2022-12-28 13:45:30,52.39,77.11,11.04,1025,2.06,40
2022-12-28 13:30:24,48.38,76.96,11.13,1025,2.06,40
2022-12-28 13:15:29,48.32,78.53,11.1,1025,2.06,40
2022-12-28 13:00:41,45.18,77.77,10.62,1025,2.06,40
2022-12-28 12:45:26,61.13,74.97,11.5,1025,2.06,20
2022-12-28 12:30:25,48.44,71.64,12.58,1025,2.06,20
2022-12-28 12:15:30,47.72,71.78,12.83,1025,2.06,20
2022-12-28 12:00:32,50.32,73.24,14.01,1025,2.06,20
2022-12-28 11:45:31,47.27,72.69,13.76,1026,1.54,40
2022-12-28 11:30:39,40.94,71.07,15.49,1026,1.54,40
2022-12-28 11:15:35,36.97,77.22,13.87,1026,1.54,40
2022-12-28 11:00:29,49.6,78.35,11.65,1026,1.54,40
2022-12-28 10:45:33,61.11,88.14,9.66,1026,2.57,75
2022-12-28 10:30:18,49.59,86.9,9.64,1026,2.57,75
2022-12-28 10:15:32,73.01,76.67,12.13,1026,2.57,75
2022-12-28 10:05:13,71.29,78.27,11.35,1026,2.57,75
2022-12-28 09:45:42,87.37,92.23,8.36,1027,2.06,0
2022-12-28 09:30:31,58.41,93.4,7.59,1027,2.06,0
2022-12-28 09:15:32,92.46,94.4,6.91,1027,2.06,0
2022-12-28 09:00:36,134.91,94.75,6.48,1027,2.06,0
2022-12-28 08:45:31,113.03,95.12,5.98,1026,1.03,75
2022-12-28 08:30:35,142.14,95.16,5.71,1026,1.03,75
2022-12-28 08:15:31,186.42,94.97,5.55,1026,1.03,75
2022-12-28 08:00:27,285.27,94.96,5.46,1026,1.03,75
2022-12-28 07:45:53,213.21,94.87,5.51,1026,1.03,40
2022-12-28 07:30:30,245.64,94.95,5.62,1026,1.03,40
2022-12-28 07:15:29,234.35,94.97,5.69,1026,1.03,40
2022-12-28 07:00:30,318.97,94.98,5.6,1026,1.03,40
2022-12-28 06:45:35,552.16,94.82,5.58,1026,1.03,20
2022-12-28 06:30:30,590.53,94.52,5.58,1026,1.03,20
2022-12-28 06:15:25,558.12,93.51,5.9,1026,1.03,20
2022-12-28 05:56:51,491.79,89.09,7.0,1026,1.54,75
2022-12-28 05:15:29,295.54,95.02,5.55,1026,1.54,75
2022-12-28 05:00:54,309.29,94.76,5.74,1026,1.54,75
2022-12-28 04:45:27,223.93,94.54,6.05,1026,1.03,100
2022-12-28 04:30:30,209.56,94.85,6.18,1026,1.03,100
2022-12-28 04:16:05,474.45,92.78,6.73,1026,1.03,100
2022-12-28 04:01:30,458.77,94.81,6.32,1026,1.03,100
2022-12-28 03:45:39,608.74,93.94,6.56,1027,0.89,75
2022-12-28 03:30:32,404.23,86.24,8.25,1027,0.89,75
2022-12-28 03:18:17,424.82,94.7,6.36,1027,0.89,75
2022-12-28 03:01:04,530.43,93.86,6.45,1027,0.89,75
2022-12-28 02:45:44,520.47,85.77,8.19,1027,2.68,75
2022-12-28 02:33:14,505.13,94.25,6.25,1027,2.68,75
2022-12-28 02:18:13,456.35,95.37,5.67,1027,2.68,75
2022-12-28 02:00:41,598.13,94.97,5.1,1027,2.68,75
2022-12-28 01:45:48,278.56,95.28,4.82,1027,1.54,75
2022-12-28 01:30:53,267.7,94.65,4.72,1027,1.54,75
2022-12-28 01:15:43,173.51,93.39,4.87,1027,1.54,75
2022-12-28 01:00:43,133.25,85.77,6.69,1027,1.54,75
2022-12-28 00:48:12,113.0,94.8,4.73,1027,2.68,100
2022-12-28 00:30:42,149.43,94.36,4.22,1027,2.68,100
2022-12-28 00:15:44,135.04,94.57,3.82,1027,2.68,100
2022-12-28 00:00:40,152.16,93.73,3.2,1027,2.68,100
2022-12-27 23:45:45,138.71,93.04,3.19,1027,1.54,0
2022-12-27 23:30:39,122.79,92.85,3.23,1027,1.54,0
2022-12-27 23:15:44,126.89,93.2,3.19,1027,1.54,0
2022-12-27 23:00:42,154.62,92.49,3.09,1027,1.54,0
2022-12-27 22:45:42,215.52,92.64,3.06,1026,1.54,0
2022-12-27 22:31:37,225.53,92.26,2.98,1026,1.54,0
2022-12-27 22:15:42,289.27,89.94,2.94,1026,1.54,0
2022-12-27 22:00:39,329.51,82.65,4.73,1026,1.54,0
2022-12-27 21:48:05,296.94,91.26,2.77,1026,2.06,0
2022-12-27 21:30:38,378.67,91.07,2.85,1026,2.06,0
2022-12-27 21:15:42,352.5,91.14,2.96,1026,2.06,0
2022-12-27 21:00:27,351.48,90.91,2.96,1026,2.06,0
2022-12-27 20:45:25,367.35,90.66,3.06,1025,2.57,0
2022-12-27 20:30:19,305.87,90.47,3.17,1025,2.57,0
2022-12-27 20:15:19,272.58,90.61,3.38,1025,2.57,0
2022-12-27 20:00:23,290.01,90.46,3.61,1025,2.57,0
2022-12-27 19:45:24,250.19,90.14,3.76,1025,1.54,0
2022-12-27 19:30:21,323.05,89.88,3.99,1025,1.54,0
2022-12-27 19:15:25,339.95,90.47,4.18,1025,1.54,0
2022-12-27 19:00:25,330.99,89.28,4.3,1025,1.54,0
2022-12-27 18:45:21,240.92,89.47,4.51,1025,3.6,0
2022-12-27 18:30:21,232.03,89.32,4.52,1025,3.6,0
2022-12-27 18:15:20,233.28,88.76,4.64,1025,3.6,0
2022-12-27 18:00:24,205.51,88.39,4.91,1025,3.6,0
2022-12-27 17:45:27,183.01,87.72,5.13,1025,1.03,27
2022-12-27 17:30:26,139.44,87.28,5.52,1025,1.03,27
2022-12-27 17:15:23,108.07,86.75,6.04,1025,1.03,27
2022-12-27 17:00:29,113.17,86.81,6.25,1025,1.03,27
2022-12-27 16:45:27,106.92,86.0,6.38,1025,1.54,0
2022-12-27 16:30:33,97.64,85.12,6.77,1025,1.54,0
2022-12-27 16:15:28,65.22,84.71,7.22,1025,1.54,0
2022-12-27 15:45:29,46.17,83.06,8.46,1024,1.34,1
2022-12-27 15:30:32,44.05,82.09,9.01,1024,1.34,1
2022-12-27 15:15:33,44.42,81.5,9.65,1024,1.34,1
2022-12-27 15:00:36,35.92,80.42,10.24,1024,1.34,1
2022-12-27 14:45:35,31.94,79.44,10.67,1024,1.54,0
2022-12-27 14:30:35,28.9,77.86,11.61,1024,1.54,0
2022-12-27 14:15:40,25.67,77.37,11.76,1024,1.54,0
2022-12-27 14:00:36,28.43,78.42,11.57,1024,1.54,0
2022-12-27 13:45:38,35.95,77.75,11.93,1024,1.03,0
2022-12-27 13:31:00,30.21,78.66,11.82,1024,1.03,0
2022-12-27 13:15:54,34.18,72.55,13.04,1024,1.03,0
2022-12-27 13:03:24,31.34,79.11,11.02,1024,1.03,0
2022-12-27 12:48:28,33.43,79.74,10.96,1025,2.06,0
2022-12-27 12:30:57,28.57,78.07,12.75,1025,2.06,0
2022-12-27 12:16:00,25.49,74.24,14.07,1025,2.06,0
2022-12-27 12:01:05,28.85,73.51,15.04,1025,2.06,0
2022-12-27 11:46:06,29.75,71.77,15.63,1024,0.51,1
2022-12-27 11:31:06,30.48,73.35,15.22,1024,0.51,1
2022-12-27 11:16:06,26.97,62.36,17.17,1024,0.51,1
2022-12-27 11:01:13,26.58,64.24,17.11,1024,0.51,1
2022-12-27 10:46:09,28.81,65.16,15.91,1026,2.06,1
2022-12-27 10:31:05,40.21,68.07,14.48,1026,2.06,1
2022-12-27 10:00:47,192.2,90.34,5.11,1026,2.06,1
2022-12-27 09:50:41,163.48,87.28,5.74,1026,2.06,1
2022-12-27 09:30:47,227.14,95.37,2.71,1026,2.06,1
2022-12-27 09:15:44,193.57,94.87,2.55,1026,2.06,1
2022-12-27 09:00:43,196.99,94.18,2.89,1026,2.06,1
2022-12-27 08:45:46,179.14,96.55,2.95,1026,0.51,0
2022-12-27 08:30:40,421.57,96.62,2.01,1026,0.51,0
2022-12-27 08:15:49,396.04,96.96,1.75,1026,0.51,0
2022-12-27 08:00:41,427.54,96.65,1.58,1026,0.51,0
2022-12-27 07:45:42,516.77,96.25,1.46,1024,2.57,0
2022-12-27 07:30:38,431.36,95.88,1.39,1024,2.57,0
2022-12-27 07:15:43,499.17,95.56,1.47,1024,2.57,0
2022-12-27 07:00:38,524.71,95.56,1.5,1024,2.57,0
2022-12-27 06:45:38,472.51,94.35,1.36,1024,2.57,0
2022-12-27 06:30:34,360.04,93.1,1.28,1024,2.57,0
2022-12-27 06:15:55,234.75,92.4,1.22,1024,2.57,0
2022-12-27 06:00:34,270.63,92.67,1.18,1024,2.57,0
2022-12-27 05:45:32,216.49,92.68,1.39,1024,2.06,0
2022-12-27 05:30:35,267.63,93.2,1.49,1024,2.06,0
2022-12-27 05:15:38,238.75,92.61,1.28,1024,2.06,0
2022-12-27 05:00:34,244.88,93.55,1.32,1024,2.06,0
2022-12-27 04:45:35,285.05,92.71,1.32,1024,2.57,0
2022-12-27 04:30:36,306.59,93.36,1.45,1024,2.57,0
2022-12-27 04:15:41,252.36,92.83,1.5,1024,2.57,0
2022-12-27 04:00:38,266.34,93.23,1.66,1024,2.57,0
2022-12-27 03:45:37,271.71,93.87,1.85,1024,2.06,0
2022-12-27 03:30:36,252.75,92.61,1.94,1024,2.06,0
2022-12-27 03:15:42,260.02,92.74,2.04,1024,2.06,0
2022-12-27 03:00:36,336.28,93.2,2.16,1024,2.06,0
2022-12-27 02:45:43,311.95,93.03,2.16,1024,1.03,0
2022-12-27 02:30:38,289.42,92.67,2.23,1024,1.03,0
2022-12-27 02:15:41,313.49,91.92,2.26,1024,1.03,0
2022-12-27 02:00:39,267.8,92.5,2.75,1024,1.03,0
2022-12-27 01:45:53,250.06,92.2,3.16,1024,2.57,0
2022-12-27 01:30:42,264.83,91.89,3.34,1024,2.57,0
2022-12-27 01:15:43,253.14,92.68,3.42,1024,2.57,0
2022-12-27 01:00:39,272.65,92.77,3.38,1024,2.57,0
2022-12-27 00:45:43,267.78,92.16,3.5,1024,1.54,0
2022-12-27 00:30:40,261.82,91.72,3.45,1024,1.54,0
2022-12-27 00:15:43,268.15,92.22,3.59,1024,1.54,0
2022-12-27 00:00:37,273.78,92.43,3.95,1024,1.54,0
2022-12-26 23:45:45,200.94,92.52,4.06,1024,0.51,0
2022-12-26 23:30:36,242.89,93.16,4.24,1024,0.51,0
2022-12-26 23:15:32,277.58,92.74,4.16,1024,0.51,0
2022-12-26 23:00:41,259.2,92.12,4.2,1024,0.51,0
2022-12-26 22:45:31,273.78,92.22,4.41,1024,2.06,0
2022-12-26 22:30:32,297.23,92.5,4.49,1024,2.06,0
2022-12-26 22:15:42,275.97,91.45,4.43,1024,2.06,0
2022-12-26 22:00:33,248.4,91.43,4.59,1024,2.06,0
2022-12-26 21:45:34,278.94,91.69,4.83,1024,0.89,0
2022-12-26 21:30:31,234.62,92.29,4.86,1024,0.89,0
2022-12-26 21:15:34,266.46,91.77,5.08,1024,0.89,0
2022-12-26 21:00:32,295.62,92.07,5.04,1024,0.89,0
2022-12-26 20:45:35,328.74,91.78,5.2,1024,0.51,0
2022-12-26 20:30:34,268.95,91.08,5.24,1024,0.51,0
2022-12-26 20:15:30,217.15,91.47,5.35,1024,0.51,0
2022-12-26 20:00:35,271.75,91.01,5.56,1024,0.51,0
2022-12-26 19:45:30,191.05,91.03,5.52,1024,2.06,0
2022-12-26 19:30:36,184.99,90.96,5.62,1024,2.06,0
2022-12-26 19:15:42,161.66,90.75,5.58,1024,2.06,0
2022-12-26 19:00:34,141.81,90.67,5.49,1024,2.06,0
2022-12-26 18:45:42,135.2,89.38,5.49,1024,2.06,0
2022-12-26 18:30:35,125.05,88.99,5.74,1024,2.06,0
2022-12-26 18:15:35,106.05,89.21,5.93,1024,2.06,0
2022-12-26 18:00:35,93.83,88.41,6.01,1024,2.06,0
2022-12-26 17:45:29,113.35,87.45,6.18,1024,2.57,0
2022-12-26 17:30:36,86.56,87.12,6.53,1024,2.57,0
2022-12-26 17:15:36,87.18,85.8,6.65,1024,2.57,0
2022-12-26 17:00:39,61.27,85.32,7.09,1024,2.57,0
2022-12-26 16:45:42,59.19,84.45,7.53,1024,1.54,39
2022-12-26 16:30:41,50.74,83.62,8.06,1024,1.54,39
2022-12-26 16:15:39,30.48,82.93,8.75,1024,1.54,39
