valid_at,pm2p5,relative_humidity,temperature,pressure,wind_speed,cloud_coverage
2022-04-28 13:45:31,9.19,32,22.48,1021,2.06,0
2022-04-28 13:30:31,6.92,32,22.48,1021,2.06,0
2022-04-28 13:15:40,8.17,32,22.48,1021,2.06,0
2022-04-28 13:00:37,7.07,32,22.48,1021,2.06,0
2022-04-28 12:30:36,7.0,34,21.41,1022,0.89,59
2022-04-28 12:15:29,4.49,34,21.41,1022,0.89,59
2022-04-28 12:00:30,7.37,34,21.41,1022,0.89,59
2022-04-28 11:30:36,10.91,38,20.81,1023,0.89,70
2022-04-28 11:00:47,5.93,38,20.81,1023,0.89,70
2022-04-28 10:30:41,4.51,42,19.15,1023,2.57,0
2022-04-28 10:15:43,2.6,42,19.15,1023,2.57,0
2022-04-28 10:00:38,4.94,42,19.15,1023,2.57,0
2022-04-28 09:45:34,4.21,46,17.95,1022,2.06,0
2022-04-28 09:31:05,3.42,46,17.95,1022,2.06,0
2022-04-28 09:15:31,4.82,46,17.95,1022,2.06,0
2022-04-28 09:00:35,3.81,46,17.95,1022,2.06,0
2022-04-28 08:30:31,2.99,57,16.46,1022,2.68,75
2022-04-28 08:15:42,9.98,57,16.46,1022,2.68,75
2022-04-28 08:00:37,11.82,57,16.46,1022,2.68,75
2022-04-28 07:45:41,7.95,62,15.15,1022,2.68,75
2022-04-28 07:30:42,13.44,62,15.15,1022,2.68,75
2022-04-28 07:00:44,11.87,62,15.15,1022,2.68,75
2022-04-28 06:45:36,16.77,63,14.21,1022,2.68,40
2022-04-28 06:30:35,12.02,63,14.21,1022,2.68,40
2022-04-28 06:00:31,17.0,63,14.21,1022,2.68,40
2022-04-28 05:30:32,17.21,64,13.14,1023,2.57,40
2022-04-28 05:00:36,17.34,64,13.14,1023,2.57,40
2022-04-28 04:30:29,14.41,63,13.66,1023,1.79,39
2022-04-28 04:15:30,13.6,63,13.66,1023,1.79,39
2022-04-28 03:30:33,13.87,64,13.76,1022,2.57,40
2022-04-28 03:15:29,14.23,64,13.76,1022,2.57,40
2022-04-28 03:00:31,16.51,64,13.76,1022,2.57,40
2022-04-28 02:45:28,11.75,55,14.1,1022,2.57,40
2022-04-28 02:30:36,14.72,55,14.1,1022,2.57,40
2022-04-28 02:00:28,8.41,55,14.1,1022,2.57,40
2022-04-28 01:15:33,11.28,61,14.26,1021,2.57,40
2022-04-28 00:45:29,9.75,62,14.48,1021,2.57,40
2022-04-28 00:30:34,8.27,62,14.48,1021,2.57,40
2022-04-28 00:00:37,9.03,62,14.48,1021,2.57,40
2022-04-27 23:45:31,7.26,61,14.89,1020,2.57,40
2022-04-27 23:30:29,7.74,61,14.89,1020,2.57,40
2022-04-27 23:15:31,9.34,61,14.89,1020,2.57,40
2022-04-27 23:00:31,9.88,61,14.89,1020,2.57,40
2022-04-27 22:45:32,10.76,56,14.85,1020,2.06,40
2022-04-27 22:15:30,4.95,56,14.85,1020,2.06,40
2022-04-27 22:00:29,8.11,56,14.85,1020,2.06,40
2022-04-27 21:45:33,8.59,56,15.04,1019,1.03,20
2022-04-27 21:00:32,4.21,56,15.04,1019,1.03,20
2022-04-27 20:30:31,1.38,54,15.45,1019,2.06,40
2022-04-27 20:15:31,4.7,54,15.45,1019,2.06,40
2022-04-27 20:00:35,2.98,54,15.45,1019,2.06,40
2022-04-27 19:45:39,4.85,48,16.28,1018,2.06,0
2022-04-27 19:30:30,5.61,48,16.28,1018,2.06,0
2022-04-27 19:15:43,4.59,48,16.28,1018,2.06,0
2022-04-27 18:30:54,4.88,36,18.1,1017,2.06,20
2022-04-27 18:16:41,2.75,36,18.1,1017,2.06,20
2022-04-27 18:00:45,3.34,36,18.1,1017,2.06,20
2022-04-27 17:45:33,4.42,46,21.21,1017,1.54,20
2022-04-27 17:31:02,2.84,46,21.21,1017,1.54,20
2022-04-27 16:45:26,5.56,43,21.96,1016,2.57,20
2022-04-27 16:15:27,2.56,43,21.96,1016,2.57,20
2022-04-27 16:00:44,6.22,43,21.96,1016,2.57,20
2022-04-27 15:45:35,3.18,40,22.1,1016,1.79,40
2022-04-27 15:30:59,4.35,40,22.1,1016,1.79,40
2022-04-27 15:15:29,4.96,40,22.1,1016,1.79,40
2022-04-27 15:00:33,3.05,40,22.1,1016,1.79,40
2022-04-27 14:30:27,5.06,39,22.07,1016,2.68,40
2022-04-27 14:15:29,2.83,39,22.07,1016,2.68,40
2022-04-27 14:00:36,5.89,39,22.07,1016,2.68,40
2022-04-27 13:45:40,3.97,42,21.55,1016,1.34,12
2022-04-27 13:30:37,2.85,42,21.55,1016,1.34,12
2022-04-27 13:15:29,4.96,42,21.55,1016,1.34,12
2022-04-27 12:45:38,5.1,47,20.57,1017,2.57,20
2022-04-27 11:45:40,4.18,50,19.89,1017,2.06,20
2022-04-27 11:30:30,7.4,50,19.89,1017,2.06,20
2022-04-27 11:15:38,3.82,50,19.89,1017,2.06,20
2022-04-27 11:00:29,6.21,50,19.89,1017,2.06,20
2022-04-27 10:45:50,5.63,56,18.75,1017,3.09,20
2022-04-27 10:15:29,14.21,56,18.75,1017,3.09,20
2022-04-27 09:15:36,4.26,61,17.08,1017,1.79,20
2022-04-27 09:00:31,9.54,61,17.08,1017,1.79,20
2022-04-27 08:45:48,3.35,68,15.51,1017,1.54,0
2022-04-27 08:15:32,8.22,68,15.51,1017,1.54,0
2022-04-27 08:00:35,9.77,68,15.51,1017,1.54,0
2022-04-27 07:45:43,11.94,70,13.75,1016,1.03,40
2022-04-27 07:30:41,13.37,70,13.75,1016,1.03,40
2022-04-27 07:15:36,7.25,70,13.75,1016,1.03,40
2022-04-27 06:30:29,15.79,77,12.35,1016,1.03,40
2022-04-27 06:15:32,22.26,77,12.35,1016,1.03,40
2022-04-27 06:00:35,20.6,77,12.35,1016,1.03,40
2022-04-27 05:30:40,32.62,78,11.53,1015,1.03,40
2022-04-27 05:15:30,24.72,78,11.53,1015,1.03,40
2022-04-27 05:00:37,34.95,78,11.53,1015,1.03,40
2022-04-27 04:45:29,32.87,83,11.71,1015,0.51,40
2022-04-27 04:00:32,77.01,83,11.71,1015,0.51,40
2022-04-27 04:00:30,77.01,83,11.72,1015,0.51,40
2022-04-27 03:45:28,55.86,82,11.91,1014,1.03,40
2022-04-27 03:30:29,54.95,82,11.91,1014,1.03,40
2022-04-27 03:15:30,49.29,82,11.91,1014,1.03,40
2022-04-27 02:45:30,43.99,81,12.21,1014,0.51,40
2022-04-27 02:30:30,50.98,81,12.21,1014,0.51,40
2022-04-27 02:00:32,41.35,81,12.21,1014,0.51,40
2022-04-27 01:45:37,35.44,82,12.13,1014,1.54,40
2022-04-27 01:30:29,27.82,82,12.13,1014,1.54,40
2022-04-27 01:00:29,20.33,82,12.13,1014,1.54,40
2022-04-27 00:15:35,18.81,80,12.59,1014,2.06,40
2022-04-26 23:45:31,12.59,79,12.45,1014,2.06,40
2022-04-26 23:30:42,14.08,79,12.45,1014,2.06,40
2022-04-26 23:01:45,13.92,79,12.45,1014,2.06,40
2022-04-26 22:45:29,14.83,74,13.26,1014,2.57,40
2022-04-26 22:30:40,8.38,74,13.26,1014,2.57,40
2022-04-26 21:30:35,12.23,75,14.68,1013,2.06,40
2022-04-26 21:15:34,15.0,75,14.68,1013,2.06,40
2022-04-26 21:00:27,20.87,75,14.68,1013,2.06,40
2022-04-26 20:00:26,10.19,65,14.27,1013,2.57,40
2022-04-26 19:45:49,10.78,59,16.1,1012,3.6,40
2022-04-26 19:30:48,9.15,59,16.1,1012,3.6,40
2022-04-26 19:15:39,5.66,59,16.1,1012,3.6,40
2022-04-26 19:00:32,6.03,59,16.1,1012,3.6,40
2022-04-26 18:45:37,8.34,55,19.2,1012,2.57,20
2022-04-26 18:30:32,7.34,55,19.2,1012,2.57,20
2022-04-26 18:15:30,4.85,55,19.2,1012,2.57,20
2022-04-26 17:30:45,7.39,50,18.82,1012,1.54,20
2022-04-26 17:15:39,4.91,50,18.82,1012,1.54,20
2022-04-26 17:00:25,5.15,50,18.82,1012,1.54,20
2022-04-26 16:30:35,3.43,52,19.23,1011,2.06,20
2022-04-26 16:15:41,3.69,52,19.23,1011,2.06,20
2022-04-26 15:45:31,5.5,51,19.88,1011,2.57,75
2022-04-26 15:30:58,6.95,51,19.88,1011,2.57,75
2022-04-26 15:15:34,5.14,51,19.88,1011,2.57,75
2022-04-26 15:00:30,7.17,51,19.88,1011,2.57,75
2022-04-26 14:45:52,5.49,49,19.81,1012,2.57,40
2022-04-26 14:15:40,7.69,49,19.81,1012,2.57,40
2022-04-26 14:00:29,9.96,49,19.81,1012,2.57,40
2022-04-26 13:45:48,7.53,51,19.54,1011,3.09,40
2022-04-26 13:30:33,5.58,51,19.54,1011,3.09,40
2022-04-26 12:30:47,4.88,54,19.31,1011,2.57,40
2022-04-26 12:15:57,4.97,54,19.31,1011,2.57,40
2022-04-26 11:45:39,8.23,60,18.0,1012,3.6,40
2022-04-26 11:30:32,10.4,60,18.0,1012,3.6,40
2022-04-26 11:15:33,8.57,60,18.0,1012,3.6,40
2022-04-26 11:00:50,7.39,60,18.0,1012,3.6,40
2022-04-26 10:30:29,7.87,66,17.0,1012,2.06,40
2022-04-26 10:15:34,11.74,66,17.0,1012,2.06,40
2022-04-26 09:30:34,7.3,68,15.67,1012,2.57,75
2022-04-26 09:15:28,3.67,68,15.67,1012,2.57,75
2022-04-26 09:00:37,10.21,68,15.67,1012,2.57,75
2022-04-26 08:45:34,10.11,71,14.77,1012,1.54,40
2022-04-26 08:30:31,6.18,71,14.77,1012,1.54,40
2022-04-26 08:00:32,8.17,71,14.77,1012,1.54,40
2022-04-26 07:45:45,7.71,77,13.23,1012,1.54,40
2022-04-26 07:30:31,5.68,77,13.23,1012,1.54,40
2022-04-26 07:15:30,6.22,77,13.23,1012,1.54,40
2022-04-26 07:01:06,8.64,77,13.23,1012,1.54,40
2022-04-26 06:15:46,13.68,81,11.72,1012,1.34,40
2022-04-26 05:45:38,14.26,82,11.43,1012,2.57,75
2022-04-26 05:30:40,15.56,82,11.43,1012,2.57,75
2022-04-26 05:00:36,12.48,82,11.43,1012,2.57,75
2022-04-26 04:30:43,17.96,83,11.27,1011,2.06,75
2022-04-26 04:00:37,17.06,83,11.27,1011,2.06,75
2022-04-26 03:45:35,16.93,79,11.48,1011,2.24,40
2022-04-26 03:15:30,20.14,79,11.48,1011,2.24,40
2022-04-26 02:30:30,16.03,79,11.27,1011,2.06,40
2022-04-26 02:00:29,13.31,79,11.27,1011,2.06,40
2022-04-26 01:15:39,15.05,77,11.49,1011,2.57,40
2022-04-26 01:00:30,11.1,77,11.49,1011,2.57,40
2022-04-26 00:30:29,13.05,76,12.25,1011,2.06,75
2022-04-26 00:00:33,10.01,76,12.25,1011,2.06,75
2022-04-25 23:30:31,6.94,73,12.84,1011,3.6,20
2022-04-25 23:15:29,6.28,73,12.84,1011,3.6,20
2022-04-25 23:00:29,6.31,73,12.84,1011,3.6,20
2022-04-25 22:45:29,7.68,74,12.76,1011,4.12,40
2022-04-25 22:00:32,15.71,74,12.76,1011,4.12,40
2022-04-25 21:45:30,13.49,70,13.33,1010,0.45,64
2022-04-25 21:30:28,9.15,70,13.33,1010,0.45,64
2022-04-25 21:15:40,8.66,70,13.33,1010,0.45,64
2022-04-25 21:00:49,9.02,70,13.33,1010,0.45,64
2022-04-25 20:30:29,4.53,66,14.16,1010,1.54,75
2022-04-25 20:15:53,6.31,66,14.16,1010,1.54,75
2022-04-25 20:00:33,4.37,66,14.16,1010,1.54,75
2022-04-25 19:45:29,4.93,62,15.49,1009,1.54,75
2022-04-25 19:30:42,3.97,62,15.49,1009,1.54,75
2022-04-25 19:15:34,5.93,62,15.49,1009,1.54,75
2022-04-25 19:00:36,5.4,62,15.49,1009,1.54,75
2022-04-25 18:30:31,4.68,60,17.32,1009,1.54,20
2022-04-25 18:15:48,9.74,60,17.32,1009,1.54,20
2022-04-25 18:00:37,17.35,60,17.32,1009,1.54,20
2022-04-25 17:45:30,20.68,50,18.72,1009,2.06,0
2022-04-25 17:00:39,10.03,50,18.72,1009,2.06,0
2022-04-25 16:45:26,8.82,49,19.53,1008,2.06,20
2022-04-25 16:32:07,11.72,49,19.53,1008,2.06,20
2022-04-25 15:45:40,9.56,51,19.54,1008,1.54,40
2022-04-25 15:30:29,13.17,51,19.54,1008,1.54,40
2022-04-25 14:45:41,14.26,53,18.76,1008,1.03,40
2022-04-25 14:30:33,15.27,53,18.76,1008,1.03,40
2022-04-25 14:00:38,12.65,53,18.76,1008,1.03,40
2022-04-25 13:45:33,9.13,56,17.99,1008,1.03,75
2022-04-25 13:15:31,11.88,56,17.99,1008,1.03,75
2022-04-25 13:00:37,9.72,56,17.99,1008,1.03,75
2022-04-25 11:15:37,8.82,59,16.77,1008,1.79,40
2022-04-25 11:00:33,9.17,59,16.77,1008,1.79,40
2022-04-25 10:45:36,8.68,59,16.48,1008,1.34,75
2022-04-25 10:30:30,9.95,59,16.48,1008,1.34,75
2022-04-25 10:00:28,5.59,59,16.48,1008,1.34,75
2022-04-25 09:31:15,8.8,67,15.16,1008,2.06,40
2022-04-25 09:15:27,6.22,67,15.16,1008,2.06,40
2022-04-25 09:00:47,5.73,67,15.16,1008,2.06,40
2022-04-25 08:45:38,5.27,67,14.05,1007,1.54,40
2022-04-25 08:32:06,5.28,67,14.05,1007,1.54,40
2022-04-25 08:00:39,4.6,67,14.05,1007,1.54,40
2022-04-25 07:45:43,5.0,75,12.58,1007,0.51,40
2022-04-25 07:30:34,3.34,75,12.58,1007,0.51,40
2022-04-25 07:15:32,6.32,75,12.58,1007,0.51,40
2022-04-25 07:00:55,4.73,75,12.58,1007,0.51,40
2022-04-25 06:30:37,10.66,85,10.25,1007,0.45,75
2022-04-25 06:15:36,9.57,85,10.25,1007,0.45,75
2022-04-25 06:00:37,10.76,85,10.25,1007,0.45,75
2022-04-25 05:45:31,15.53,89,9.07,1006,0.51,40
2022-04-25 05:15:36,37.48,89,9.07,1006,0.51,40
2022-04-25 05:01:04,36.24,89,9.07,1006,0.51,40
2022-04-25 04:45:30,34.57,89,9.41,1006,0.51,40
2022-04-25 04:15:28,32.57,89,9.41,1006,0.51,40
2022-04-25 03:45:29,25.78,86,9.99,1006,1.03,75
2022-04-25 03:15:35,30.01,86,9.99,1006,1.03,75
2022-04-25 03:00:34,20.69,86,9.99,1006,1.03,75
2022-04-25 02:45:35,17.68,81,10.59,1006,1.03,75
2022-04-25 02:30:39,12.74,81,10.59,1006,1.03,75
2022-04-25 02:15:35,10.48,81,10.59,1006,1.03,75
2022-04-25 02:00:29,18.87,81,10.59,1006,1.03,75
2022-04-25 01:45:34,7.25,80,11.09,1006,1.54,75
2022-04-25 01:15:30,11.4,80,11.09,1006,1.54,75
2022-04-25 00:45:28,7.75,78,11.37,1007,1.54,75
2022-04-25 00:30:43,7.42,78,11.37,1007,1.54,75
2022-04-24 23:45:30,5.08,77,11.65,1006,1.54,75
2022-04-24 23:30:44,5.01,77,11.65,1006,1.54,75
2022-04-24 22:45:33,10.78,77,12.21,1006,2.06,75
2022-04-24 22:30:27,9.85,77,12.21,1006,2.06,75
2022-04-24 22:00:28,9.8,77,12.21,1006,2.06,75
2022-04-24 21:45:35,11.86,75,11.94,1005,2.06,75
2022-04-24 21:30:49,9.94,75,11.94,1005,2.06,75
2022-04-24 21:15:29,8.83,75,11.94,1005,2.06,75
2022-04-24 21:00:29,12.92,75,11.94,1005,2.06,75
2022-04-24 20:45:35,7.92,73,12.18,1005,1.54,20
2022-04-24 20:30:32,7.23,73,12.18,1005,1.54,20
2022-04-24 20:00:33,5.3,73,12.18,1005,1.54,20
2022-04-24 19:30:32,4.59,65,12.86,1004,2.06,75
2022-04-24 19:15:40,3.64,65,12.86,1004,2.06,75
2022-04-24 19:00:38,2.82,65,12.86,1004,2.06,75
2022-04-24 18:45:37,4.59,64,14.39,1003,1.03,20
2022-04-24 18:15:32,4.78,64,14.39,1003,1.03,20
2022-04-24 18:00:32,1.93,64,14.39,1003,1.03,20
2022-04-24 17:30:41,4.46,57,15.79,1004,1.03,20
2022-04-24 17:15:53,8.75,57,15.79,1004,1.03,20
2022-04-24 17:00:37,5.99,57,15.79,1004,1.03,20
2022-04-24 16:45:31,6.29,58,15.64,1003,3.09,40
2022-04-24 15:45:32,5.61,57,15.77,1003,2.57,40
2022-04-24 15:30:30,5.67,57,15.77,1003,2.57,40
2022-04-24 15:00:33,5.11,57,15.77,1003,2.57,40
2022-04-24 14:45:32,7.18,58,15.82,1003,3.09,75
2022-04-24 14:30:40,6.83,58,15.82,1003,3.09,75
2022-04-24 14:15:29,3.5,58,15.82,1003,3.09,75
2022-04-24 14:00:36,4.66,58,15.82,1003,3.09,75
2022-04-24 13:45:34,4.47,59,14.91,1003,3.09,75
2022-04-24 13:30:42,4.89,59,14.91,1003,3.09,75
2022-04-24 13:16:37,5.13,59,14.91,1003,3.09,75
2022-04-24 13:01:49,5.07,59,14.91,1003,3.09,75
2022-04-24 12:45:51,2.32,59,14.73,1003,3.6,75
2022-04-24 12:30:29,7.67,59,14.73,1003,3.6,75
2022-04-24 12:15:29,4.62,59,14.73,1003,3.6,75
2022-04-24 12:00:28,5.74,59,14.73,1003,3.6,75
2022-04-24 11:45:46,1.68,61,14.02,1004,2.57,75
2022-04-24 11:30:34,5.66,61,14.02,1004,2.57,75
2022-04-24 11:15:41,3.08,61,14.02,1004,2.57,75
2022-04-24 11:00:44,3.31,61,14.02,1004,2.57,75
2022-04-24 10:45:43,8.12,65,13.44,1003,3.09,75
2022-04-24 10:00:43,2.72,65,13.44,1003,3.09,75
2022-04-24 09:45:42,6.25,70,12.45,1003,3.09,75
2022-04-24 09:30:41,0.91,70,12.45,1003,3.09,75
2022-04-24 09:15:37,1.47,70,12.45,1003,3.09,75
2022-04-24 09:00:30,1.9,70,12.45,1003,3.09,75
2022-04-24 08:45:30,4.25,78,11.27,1003,2.57,75
2022-04-24 08:30:34,3.44,78,11.27,1003,2.57,75
2022-04-24 08:00:34,4.49,78,11.27,1003,2.57,75
2022-04-24 07:30:34,3.65,81,10.0,1002,2.06,75
2022-04-24 07:15:41,2.57,81,10.0,1002,2.06,75
2022-04-24 06:45:53,1.31,85,9.01,1001,4.12,40
2022-04-24 06:15:43,1.61,85,9.01,1001,4.12,40
2022-04-24 06:00:36,2.73,85,9.01,1001,4.12,40
2022-04-24 05:45:30,3.75,87,8.08,1001,2.06,40
2022-04-24 05:30:37,2.17,87,8.08,1001,2.06,40
2022-04-24 05:15:56,4.88,87,8.08,1001,2.06,40
2022-04-24 05:00:42,10.53,87,8.08,1001,2.06,40
2022-04-24 04:45:29,10.08,87,8.3,1000,2.57,0
2022-04-24 04:30:35,12.47,87,8.3,1000,2.57,0
2022-04-24 04:15:50,9.12,87,8.3,1000,2.57,0
2022-04-24 04:00:43,7.01,87,8.3,1000,2.57,0
2022-04-24 03:45:28,6.78,85,8.78,1000,3.6,75
2022-04-24 03:30:37,5.56,85,8.78,1000,3.6,75
2022-04-24 03:15:36,10.39,85,8.78,1000,3.6,75
2022-04-24 03:00:28,3.75,85,8.78,1000,3.6,75
2022-04-24 02:30:29,3.88,87,9.06,1000,3.6,0
2022-04-24 02:00:30,10.38,87,9.06,1000,3.6,0
2022-04-24 01:45:43,2.59,88,8.96,1000,3.6,0
2022-04-24 01:30:29,4.78,88,8.96,1000,3.6,0
2022-04-24 01:15:38,5.33,88,8.96,1000,3.6,0
2022-04-24 01:00:28,4.16,88,8.96,1000,3.6,0
2022-04-24 00:45:32,6.36,82,9.15,1000,4.12,0
2022-04-24 00:30:30,3.54,82,9.15,1000,4.12,0
2022-04-24 00:00:34,1.6,82,9.15,1000,4.12,0
2022-04-23 23:45:32,2.42,83,9.51,999,2.57,40
2022-04-23 23:30:38,3.28,83,9.51,999,2.57,40
2022-04-23 23:15:41,3.57,83,9.51,999,2.57,40
2022-04-23 23:00:32,2.76,83,9.51,999,2.57,40
2022-04-23 22:00:46,7.86,88,10.61,998,5.66,20
2022-04-23 21:45:30,4.86,87,11.65,997,3.6,100
2022-04-23 21:30:31,9.78,87,11.65,997,3.6,100
2022-04-23 21:15:31,5.91,87,11.65,997,3.6,100
2022-04-23 21:00:35,6.78,87,11.65,997,3.6,100
2022-04-23 20:15:27,4.04,89,11.72,998,4.47,100
2022-04-23 19:45:38,10.63,90,11.72,999,5.66,100
2022-04-23 19:30:35,20.34,90,11.72,999,5.66,100
2022-04-23 19:15:28,13.58,90,11.72,999,5.66,100
2022-04-23 18:45:50,8.57,89,11.86,1000,4.12,100
2022-04-23 18:30:30,16.94,89,11.86,1000,4.12,100
2022-04-23 18:15:29,17.32,89,11.86,1000,4.12,100
2022-04-23 18:00:32,14.91,89,11.86,1000,4.12,100
2022-04-23 17:00:31,10.23,87,12.34,1001,9.77,100
2022-04-23 16:45:28,3.72,83,12.76,1001,2.57,75
2022-04-23 16:00:31,6.65,83,12.76,1001,2.57,75
2022-04-23 15:45:30,3.94,81,13.32,1002,4.02,100
2022-04-23 15:30:48,4.32,81,13.32,1002,4.02,100
2022-04-23 14:15:31,5.63,85,13.28,1002,4.12,75
2022-04-23 14:00:38,10.59,85,13.28,1002,4.12,75
2022-04-23 13:45:46,7.21,81,13.41,1002,4.63,100
2022-04-23 13:00:29,12.76,81,13.41,1002,4.63,100
2022-04-23 12:45:38,13.15,77,13.81,1003,5.14,100
2022-04-23 12:15:41,11.65,77,13.81,1003,5.14,100
2022-04-23 12:00:49,14.45,77,13.81,1003,5.14,100
2022-04-23 11:31:09,19.96,80,13.06,1003,4.12,75
2022-04-23 11:15:34,27.31,80,13.06,1003,4.12,75
2022-04-23 11:00:56,24.72,80,13.06,1003,4.12,75
2022-04-23 10:30:40,18.46,86,12.06,1004,3.09,100
2022-04-23 10:15:31,20.3,86,12.06,1004,3.09,100
2022-04-23 10:00:37,19.39,86,12.06,1004,3.09,100
2022-04-23 09:45:51,25.48,85,12.12,1004,2.68,100
