valid_at,pm2p5,relative_humidity,temperature,pressure,wind_speed,cloud_coverage
2022-12-29 13:45:40,23.46,83.72,10.08,1021,1.03,0
2022-12-29 13:30:46,30.33,84.35,10.24,1021,1.03,0
2022-12-29 13:15:42,29.32,84.81,10.15,1021,1.03,0
2022-12-29 13:00:43,28.27,85.43,10.31,1021,1.03,0
2022-12-29 12:45:45,29.05,86.17,10.7,1022,1.54,40
2022-12-29 12:30:45,28.83,87.08,10.76,1022,1.54,40
2022-12-29 12:15:44,30.23,88.04,10.23,1022,1.54,40
2022-12-29 12:00:46,22.64,88.36,9.75,1022,1.54,40
2022-12-29 11:45:45,19.92,88.53,10.1,1022,0.51,40
2022-12-29 11:30:47,21.81,89.79,9.39,1022,0.51,40
2022-12-29 11:15:43,20.65,90.8,8.29,1022,0.51,40
2022-12-29 11:00:37,23.74,90.89,6.21,1022,0.51,40
2022-12-29 10:45:31,28.5,90.93,5.46,1023,1.03,75
2022-12-29 10:30:37,35.94,90.77,5.0,1023,1.03,75
2022-12-29 10:15:34,41.47,90.4,4.71,1023,1.03,75
2022-12-29 10:00:32,48.04,89.7,4.89,1023,1.03,75
2022-12-29 09:45:30,64.54,85.0,4.19,1023,0.51,20
2022-12-29 09:32:59,91.9,89.89,4.68,1023,0.51,20
2022-12-29 09:15:30,118.79,89.43,7.19,1023,0.51,20
2022-12-29 09:03:06,154.6,89.74,4.94,1023,0.51,20
2022-12-29 08:48:19,240.16,90.57,3.82,1022,1.03,0
2022-12-29 08:30:49,287.6,88.0,2.93,1022,1.03,0
2022-12-29 08:15:47,309.38,88.0,2.93,1022,1.03,0
2022-12-29 08:01:48,292.99,88.0,2.93,1022,1.03,0
2022-12-29 07:45:37,246.41,87.0,2.43,1022,1.54,0
2022-12-29 07:30:42,280.77,87.0,2.43,1022,1.54,0
2022-12-29 07:15:43,288.06,87.0,2.43,1022,1.54,0
2022-12-29 07:00:40,223.54,87.0,2.43,1022,1.54,0
2022-12-29 06:51:37,197.17,87.0,2.46,1022,1.03,0
2022-12-29 06:30:42,226.45,87.0,2.46,1022,1.03,0
2022-12-29 06:15:42,229.1,87.0,2.46,1022,1.03,0
2022-12-29 06:00:36,202.75,87.0,2.46,1022,1.03,0
2022-12-29 05:45:44,218.41,82.0,2.73,1022,1.54,7
2022-12-29 05:30:40,212.95,82.0,2.73,1022,1.54,7
2022-12-29 05:15:46,177.56,82.0,2.73,1022,1.54,7
2022-12-29 05:00:42,203.08,82.0,2.73,1022,1.54,7
2022-12-29 04:45:44,226.82,84.0,2.61,1022,1.54,7
2022-12-29 04:30:40,233.59,84.0,2.61,1022,1.54,7
2022-12-29 04:15:42,305.09,84.0,2.61,1022,1.54,7
2022-12-29 04:00:38,299.06,84.0,2.61,1022,1.54,7
2022-12-29 03:48:07,345.3,90.0,2.66,1023,0.51,8
2022-12-29 03:30:42,354.56,90.0,2.66,1023,0.51,8
2022-12-29 03:15:44,385.73,90.0,2.66,1023,0.51,8
2022-12-29 03:03:07,406.46,90.0,2.66,1023,0.51,8
2022-12-29 02:45:41,434.94,91.0,2.7,1023,2.06,8
2022-12-29 02:30:35,401.35,91.0,2.7,1023,2.06,8
2022-12-29 02:15:41,359.41,91.0,2.7,1023,2.06,8
2022-12-29 02:00:38,383.62,91.0,2.7,1023,2.06,8
2022-12-29 01:45:33,316.9,85.0,3.26,1023,2.06,8
2022-12-29 01:30:38,407.86,85.0,3.26,1023,2.06,8
2022-12-29 01:15:33,392.83,85.0,3.26,1023,2.06,8
2022-12-29 01:00:39,384.38,85.0,3.26,1023,2.06,8
2022-12-29 00:48:12,374.56,86.0,3.29,1023,0.51,7
2022-12-29 00:30:39,402.99,86.0,3.29,1023,0.51,7
2022-12-29 00:15:43,439.8,86.0,3.29,1023,0.51,7
2022-12-29 00:00:38,374.03,86.0,3.29,1023,0.51,7
2022-12-28 23:45:39,389.15,87.0,3.07,1024,1.03,8
2022-12-28 23:30:34,382.16,87.0,3.07,1024,1.03,8
2022-12-28 23:15:44,358.97,87.0,3.07,1024,1.03,8
2022-12-28 23:00:40,376.39,87.0,3.07,1024,1.03,8
2022-12-28 22:45:43,372.4,87.0,3.78,1024,2.06,9
2022-12-28 22:30:42,302.69,87.0,3.78,1024,2.06,9
2022-12-28 22:15:38,373.31,87.0,3.78,1024,2.06,9
2022-12-28 22:00:35,322.25,87.0,3.78,1024,2.06,9
2022-12-28 21:45:40,309.62,86.0,4.21,1024,0.51,11
2022-12-28 21:30:37,270.08,86.0,4.21,1024,0.51,11
2022-12-28 21:15:38,328.08,86.0,4.21,1024,0.51,11
2022-12-28 21:00:38,330.71,86.0,4.21,1024,0.51,11
2022-12-28 20:45:43,436.63,87.0,5.08,1024,2.06,16
2022-12-28 20:30:40,470.67,87.0,5.08,1024,2.06,16
2022-12-28 20:15:38,457.91,87.0,5.08,1024,2.06,16
2022-12-28 20:00:39,397.45,87.0,5.08,1024,2.06,16
2022-12-28 19:45:42,320.7,84.0,5.74,1024,1.54,25
2022-12-28 19:30:22,342.49,84.0,5.74,1024,1.54,25
2022-12-28 19:15:19,316.01,84.0,5.74,1024,1.54,25
2022-12-28 19:00:31,295.26,84.0,5.74,1024,1.54,25
2022-12-28 18:47:50,315.11,84.79,3.85,1024,0.51,18
2022-12-28 18:30:29,189.34,83.0,6.05,1024,0.51,18
2022-12-28 18:15:22,205.23,84.14,4.48,1024,0.51,18
2022-12-28 18:00:23,188.76,83.74,4.59,1024,0.51,18
2022-12-28 17:45:22,180.54,80.0,6.83,1024,1.54,19
2022-12-28 17:30:22,186.16,80.0,6.83,1024,1.54,19
2022-12-28 17:15:22,153.87,80.0,6.83,1024,1.54,19
2022-12-28 17:00:26,139.68,82.45,5.41,1024,1.54,19
2022-12-28 16:45:25,99.3,82.14,5.8,1024,3.09,19
2022-12-28 16:30:27,72.02,81.67,6.19,1024,3.09,19
2022-12-28 16:15:29,64.35,81.24,6.63,1024,3.09,19
2022-12-28 16:00:30,49.71,80.88,7.23,1024,3.09,19
2022-12-28 15:45:32,39.3,80.55,7.81,1024,3.09,19
2022-12-28 15:30:32,32.98,80.24,8.4,1024,3.09,19
2022-12-28 15:15:32,36.91,80.08,8.92,1024,3.09,19
2022-12-28 15:00:39,34.58,79.99,9.31,1024,3.09,19
2022-12-28 14:45:36,31.6,80.05,9.62,1024,2.06,18
2022-12-28 14:30:35,30.57,80.08,10.06,1024,2.06,18
2022-12-28 14:15:37,32.62,80.49,10.13,1024,2.06,18
2022-12-28 14:00:32,32.93,80.59,10.51,1024,2.06,18
2022-12-28 13:45:38,42.13,80.76,10.94,1025,2.06,40
2022-12-28 13:30:39,44.44,80.74,11.19,1025,2.06,40
2022-12-28 13:15:40,45.12,80.84,11.63,1025,2.06,40
2022-12-28 13:00:41,38.66,80.69,13.21,1025,2.06,40
2022-12-28 12:48:10,45.49,81.51,10.93,1025,2.06,20
2022-12-28 12:30:52,47.6,82.48,12.28,1025,2.06,20
2022-12-28 12:15:33,40.13,83.17,12.4,1025,2.06,20
2022-12-28 12:00:35,38.0,84.4,12.86,1025,2.06,20
2022-12-28 11:45:38,39.38,84.67,13.02,1026,1.54,40
2022-12-28 11:30:44,39.16,86.23,13.38,1026,1.54,40
2022-12-28 11:15:34,30.04,87.26,12.76,1026,1.54,40
2022-12-28 11:00:34,42.11,88.67,11.66,1026,1.54,40
2022-12-28 10:45:29,46.94,90.23,9.62,1026,2.57,75
2022-12-28 10:30:26,47.88,90.46,9.12,1026,2.57,75
2022-12-28 10:15:25,52.64,90.63,8.92,1026,2.57,75
2022-12-28 10:00:35,58.01,91.26,8.8,1026,2.57,75
2022-12-28 09:45:30,66.53,91.77,8.16,1027,2.06,0
2022-12-28 09:30:31,47.57,91.94,7.5,1027,2.06,0
2022-12-28 09:15:34,62.2,92.05,6.91,1027,2.06,0
2022-12-28 09:00:24,81.89,92.04,6.49,1027,2.06,0
2022-12-28 08:45:27,96.8,92.14,6.01,1026,1.03,75
2022-12-28 08:30:35,139.34,92.12,5.73,1026,1.03,75
2022-12-28 08:15:24,165.18,92.03,5.59,1026,1.03,75
2022-12-28 08:00:22,207.66,91.84,5.55,1026,1.03,75
2022-12-28 07:45:17,165.11,91.53,5.63,1026,1.03,40
2022-12-28 07:30:19,177.26,91.05,5.97,1026,1.03,40
2022-12-28 07:15:22,152.31,91.22,8.02,1026,1.03,40
2022-12-28 07:02:50,233.48,91.34,5.9,1026,1.03,40
2022-12-28 06:45:22,299.46,91.23,8.0,1026,1.03,20
2022-12-28 06:32:59,418.54,91.38,5.87,1026,1.03,20
2022-12-28 06:17:50,339.25,91.8,5.7,1026,1.03,20
2022-12-28 06:00:28,443.91,92.01,9.16,1026,1.03,20
2022-12-28 05:48:46,349.64,92.45,5.67,1026,1.54,75
2022-12-28 05:30:45,430.87,2.7,-58.85,1026,1.54,75
2022-12-28 05:15:45,284.14,2.7,-58.8,1026,1.54,75
2022-12-28 05:00:40,261.89,92.32,5.81,1026,1.54,75
2022-12-28 04:45:45,166.72,3.1,-59.01,1026,1.03,100
2022-12-28 04:30:44,153.15,92.2,6.18,1026,1.03,100
2022-12-28 04:16:08,331.27,92.01,6.35,1026,1.03,100
2022-12-28 04:00:43,370.26,91.62,6.59,1026,1.03,100
2022-12-28 03:45:43,405.79,92.07,8.44,1027,0.89,75
2022-12-28 03:33:15,445.92,92.24,6.25,1027,0.89,75
2022-12-28 03:15:44,413.15,91.91,6.17,1027,0.89,75
2022-12-28 03:00:44,489.5,91.82,6.08,1027,0.89,75
2022-12-28 02:45:41,492.66,91.64,5.93,1027,2.68,75
2022-12-28 02:30:40,335.92,91.49,5.59,1027,2.68,75
2022-12-28 02:15:44,579.58,91.34,5.21,1027,2.68,75
2022-12-28 02:00:41,530.2,91.26,4.97,1027,2.68,75
2022-12-28 01:45:43,295.3,2.15,-59.28,1027,1.54,75
2022-12-28 01:30:39,238.2,1.63,-59.28,1027,1.54,75
2022-12-28 01:15:45,158.82,1.57,-60.03,1027,1.54,75
2022-12-28 01:00:42,102.35,1.45,-59.23,1027,1.54,75
2022-12-28 00:45:44,103.89,1.48,-59.12,1027,2.68,100
2022-12-28 00:30:39,130.02,1.27,-59.17,1027,2.68,100
2022-12-28 00:15:41,159.69,90.24,3.74,1027,2.68,100
2022-12-28 00:00:37,188.33,0.69,-58.59,1027,2.68,100
2022-12-27 23:45:45,199.7,0.17,-58.96,1027,1.54,0
2022-12-27 23:30:32,192.17,79.0,4.91,1027,1.54,0
2022-12-27 23:15:35,170.9,0.14,-59.17,1027,1.54,0
2022-12-27 23:00:24,206.29,79.0,4.91,1027,1.54,0
2022-12-27 22:45:22,286.83,80.0,5.16,1026,1.54,0
2022-12-27 22:30:18,308.35,0.11,-59.17,1026,1.54,0
2022-12-27 22:15:24,347.57,0.14,-59.44,1026,1.54,0
2022-12-27 22:00:25,360.24,80.0,5.16,1026,1.54,0
2022-12-27 21:45:26,379.68,0.66,-59.81,1026,2.06,0
2022-12-27 21:30:24,393.27,82.0,5.33,1026,2.06,0
2022-12-27 21:15:23,358.43,0.05,-60.13,1026,2.06,0
2022-12-27 21:00:22,353.92,0.05,-60.03,1026,2.06,0
2022-12-27 20:45:21,377.52,84.0,5.87,1025,2.57,0
2022-12-27 20:30:19,344.98,84.0,5.87,1025,2.57,0
2022-12-27 20:15:19,266.23,84.0,5.87,1025,2.57,0
2022-12-27 20:00:25,344.01,84.0,5.87,1025,2.57,0
2022-12-27 19:45:24,270.24,0.11,-60.88,1025,1.54,0
2022-12-27 19:30:26,293.11,0.11,-60.88,1025,1.54,0
2022-12-27 19:15:25,309.19,0.38,-60.94,1025,1.54,0
2022-12-27 19:00:25,285.03,0.41,-60.88,1025,1.54,0
2022-12-27 18:45:24,267.04,80.0,7.28,1025,3.6,0
2022-12-27 18:30:22,232.02,80.0,7.28,1025,3.6,0
2022-12-27 18:15:20,221.63,80.0,7.28,1025,3.6,0
2022-12-27 18:00:27,184.44,80.0,7.28,1025,3.6,0
2022-12-27 17:45:21,176.6,83.96,5.5,1025,1.03,27
2022-12-27 17:30:23,157.5,83.62,5.83,1025,1.03,27
2022-12-27 17:15:23,101.57,83.38,6.26,1025,1.03,27
2022-12-27 17:00:29,106.68,82.81,6.47,1025,1.03,27
2022-12-27 16:45:25,84.4,82.21,6.81,1025,1.54,0
2022-12-27 16:30:28,69.89,81.35,7.5,1025,1.54,0
2022-12-27 16:15:34,64.4,81.27,9.63,1025,1.54,0
2022-12-27 16:03:02,50.28,81.89,7.49,1025,1.54,0
2022-12-27 15:45:23,37.0,81.26,8.8,1024,1.34,1
2022-12-27 15:30:37,36.25,80.62,9.47,1024,1.34,1
2022-12-27 15:15:31,35.72,80.36,11.83,1024,1.34,1
2022-12-27 15:02:55,32.6,81.17,9.68,1024,1.34,1
2022-12-27 14:45:27,28.57,80.73,10.52,1024,1.54,0
2022-12-27 14:30:30,28.65,80.47,11.17,1024,1.54,0
2022-12-27 14:15:28,25.39,80.9,11.06,1024,1.54,0
2022-12-27 14:00:28,24.97,81.13,11.08,1024,1.54,0
2022-12-27 13:45:29,27.27,81.29,11.27,1024,1.03,0
2022-12-27 13:30:26,28.59,81.58,11.39,1024,1.03,0
2022-12-27 13:15:30,27.54,81.19,11.27,1024,1.03,0
2022-12-27 13:00:33,29.09,80.76,13.33,1024,1.03,0
2022-12-27 12:47:58,24.65,81.67,11.22,1025,2.06,0
2022-12-27 12:30:28,24.34,81.29,12.5,1025,2.06,0
2022-12-27 12:15:39,23.13,81.9,13.35,1025,2.06,0
2022-12-27 12:00:35,23.48,82.42,13.86,1025,2.06,0
2022-12-27 11:45:34,24.25,83.24,14.64,1024,0.51,1
2022-12-27 11:30:33,21.81,84.5,13.98,1024,0.51,1
2022-12-27 11:15:33,24.17,85.57,13.95,1024,0.51,1
2022-12-27 11:00:35,19.05,86.73,13.04,1024,0.51,1
2022-12-27 10:45:31,20.85,86.97,11.7,1026,2.06,1
2022-12-27 10:30:28,26.57,86.03,12.97,1026,2.06,1
2022-12-27 10:15:33,45.92,89.61,11.06,1026,2.06,1
2022-12-27 10:02:46,237.05,90.56,8.52,1026,2.06,1
2022-12-27 09:45:21,296.44,5.3,-59.39,1026,2.06,1
2022-12-27 09:33:48,282.0,91.69,3.3,1026,2.06,1
2022-12-27 09:15:45,276.74,4.01,-58.26,1026,2.06,1
2022-12-27 09:00:44,242.35,3.95,-59.07,1026,2.06,1
2022-12-27 08:48:11,237.32,91.49,3.1,1026,0.51,0
2022-12-27 08:30:42,588.5,5.17,-59.17,1026,0.51,0
2022-12-27 08:18:09,518.65,92.26,2.01,1026,0.51,0
2022-12-27 08:00:40,563.84,4.96,-55.59,1026,0.51,0
2022-12-27 07:45:41,558.32,5.02,-55.06,1024,2.57,0
2022-12-27 07:30:38,605.31,4.93,-54.9,1024,2.57,0
2022-12-27 07:15:41,575.35,5.17,-54.63,1024,2.57,0
2022-12-27 07:00:39,595.64,4.59,-55.06,1024,2.57,0
2022-12-27 06:45:40,611.68,5.17,-55.38,1024,2.57,0
2022-12-27 06:30:39,539.95,3.92,-57.46,1024,2.57,0
2022-12-27 06:15:43,377.45,5.08,-56.39,1024,2.57,0
2022-12-27 06:00:40,305.1,7.22,-56.07,1024,2.57,0
2022-12-27 05:45:39,307.52,90.0,4.35,1024,2.06,0
2022-12-27 05:30:34,381.24,4.44,-56.82,1024,2.06,0
2022-12-27 05:15:31,328.98,8.47,-55.91,1024,2.06,0
2022-12-27 05:00:36,307.13,5.08,-56.88,1024,2.06,0
2022-12-27 04:45:32,365.12,4.56,-57.2,1024,2.57,0
2022-12-27 04:30:39,383.25,7.04,-56.45,1024,2.57,0
2022-12-27 04:15:41,322.83,7.1,-56.02,1024,2.57,0
2022-12-27 04:00:33,338.29,4.59,-57.09,1024,2.57,0
2022-12-27 03:45:38,343.98,4.59,-56.82,1024,2.06,0
2022-12-27 03:30:40,368.54,4.93,-57.09,1024,2.06,0
2022-12-27 03:15:45,374.13,4.62,-57.62,1024,2.06,0
2022-12-27 03:00:43,370.52,4.59,-57.62,1024,2.06,0
2022-12-27 02:45:37,335.84,4.59,-57.46,1024,1.03,0
2022-12-27 02:30:39,336.46,4.35,-57.46,1024,1.03,0
2022-12-27 02:15:41,315.13,3.98,-57.84,1024,1.03,0
2022-12-27 02:00:38,338.04,4.08,-58.26,1024,1.03,0
2022-12-27 01:45:33,370.87,5.05,-58.0,1024,2.57,0
2022-12-27 01:30:38,348.23,4.59,-58.42,1024,2.57,0
2022-12-27 01:15:42,293.55,5.14,-58.64,1024,2.57,0
2022-12-27 01:00:41,355.45,5.17,-58.53,1024,2.57,0
2022-12-27 00:45:43,343.88,4.56,-59.17,1024,1.54,0
2022-12-27 00:33:15,372.02,89.47,3.54,1024,1.54,0
2022-12-27 00:15:42,321.38,4.59,-59.12,1024,1.54,0
2022-12-27 00:00:40,311.51,5.27,-58.69,1024,1.54,0
2022-12-26 23:45:43,301.93,5.42,-58.91,1024,0.51,0
2022-12-26 23:30:38,290.94,5.66,-58.64,1024,0.51,0
2022-12-26 23:15:45,338.28,5.54,-58.48,1024,0.51,0
2022-12-26 23:00:38,344.58,5.08,-59.17,1024,0.51,0
2022-12-26 22:45:43,302.96,5.91,-59.17,1024,2.06,0
2022-12-26 22:30:29,351.44,86.0,5.86,1024,2.06,0
2022-12-26 22:15:23,401.0,6.24,-59.17,1024,2.06,0
2022-12-26 22:00:28,388.88,5.27,-60.03,1024,2.06,0
2022-12-26 21:45:30,320.93,5.14,-59.97,1024,0.89,0
2022-12-26 21:30:28,276.53,5.08,-59.92,1024,0.89,0
2022-12-26 21:15:24,315.68,5.51,-59.92,1024,0.89,0
2022-12-26 21:00:27,381.6,86.92,5.07,1024,0.89,0
2022-12-26 20:45:30,371.74,86.68,5.21,1024,0.51,0
2022-12-26 20:30:27,359.91,4.93,-60.13,1024,0.51,0
2022-12-26 20:15:32,285.07,4.81,-60.24,1024,0.51,0
2022-12-26 20:00:27,224.96,85.87,5.53,1024,0.51,0
2022-12-26 19:45:25,237.89,5.08,-60.62,1024,2.06,0
2022-12-26 19:30:26,203.51,85.32,5.65,1024,2.06,0
2022-12-26 19:15:27,166.94,4.62,-60.72,1024,2.06,0
2022-12-26 19:00:29,130.86,84.44,5.53,1024,2.06,0
2022-12-26 18:45:24,138.38,84.03,5.58,1024,2.06,0
2022-12-26 18:30:23,110.42,2.67,-62.06,1024,2.06,0
2022-12-26 18:15:26,91.09,83.39,6.05,1024,2.06,0
2022-12-26 18:00:28,83.08,83.02,6.15,1024,2.06,0
2022-12-26 17:45:23,94.88,82.4,6.4,1024,2.57,0
