valid_at,pm2p5,relative_humidity,temperature,pressure,wind_speed,cloud_coverage
2022-04-29 07:00:36,3.34,44.64,15.12,1025,1.54,40
2022-04-29 06:45:37,4.3,47.57,16.08,1025,0.51,75
2022-04-29 06:30:37,3.41,48.98,14.91,1025,0.51,75
2022-04-29 06:15:35,5.14,49.68,13.95,1025,0.51,75
2022-04-29 06:00:34,6.73,51.14,12.61,1025,0.51,75
2022-04-29 05:45:34,2.14,51.97,11.81,1024,1.54,40
2022-04-29 05:30:36,5.04,53.4,10.9,1024,1.54,40
2022-04-29 05:15:29,113.65,54.96,9.09,1024,1.54,40
2022-04-29 05:00:25,218.6,56.21,7.48,1024,1.54,40
2022-04-29 04:45:25,820.45,55.91,6.9,1024,2.06,75
2022-04-29 04:30:27,961.29,55.17,6.68,1024,2.06,75
2022-04-29 04:17:58,813.08,49.44,8.55,1024,2.06,75
2022-04-29 04:15:27,1066.44,49.44,8.55,1024,2.06,75
2022-04-29 04:00:24,479.19,54.5,7.16,1024,2.06,75
2022-04-29 03:45:27,190.38,54.69,7.43,1025,2.57,75
2022-04-29 03:30:28,77.56,53.1,7.86,1025,2.57,75
2022-04-29 03:15:28,505.77,52.92,8.18,1025,2.57,75
2022-04-29 03:00:26,447.0,53.43,8.02,1025,2.57,75
2022-04-29 02:45:27,827.07,53.59,7.48,1025,2.57,40
2022-04-29 02:30:25,267.25,52.58,7.48,1025,2.57,40
2022-04-29 02:13:08,361.64,49.92,8.93,1025,2.57,40
2022-04-29 02:06:32,2467.46,49.92,8.93,1025,2.57,40
2022-04-29 02:03:00,1090.19,49.92,8.93,1025,2.57,40
2022-04-29 02:00:29,1153.66,49.92,8.93,1025,2.57,40
2022-04-29 01:45:28,173.74,52.92,8.93,1025,3.6,0
2022-04-29 01:30:30,13.25,52.88,9.03,1025,3.6,0
2022-04-29 01:15:29,48.53,53.34,9.19,1025,3.6,0
2022-04-29 00:58:22,301.84,51.63,9.03,1025,3.09,0
2022-04-29 00:42:53,1350.25,51.63,9.03,1025,3.09,0
2022-04-29 00:37:00,1477.3,51.63,9.03,1025,3.09,0
2022-04-29 00:36:22,1477.3,49.37,8.34,1025,3.09,0
2022-04-29 00:32:50,1379.28,49.37,8.34,1025,3.09,0
2022-04-29 00:30:23,1851.92,49.37,8.34,1025,3.09,0
2022-04-29 00:15:25,882.84,49.37,8.34,1025,3.09,0
2022-04-29 00:00:22,724.3,48.76,8.29,1025,3.09,0
2022-04-28 23:45:25,728.61,48.31,8.45,1024,3.6,0
2022-04-28 23:30:25,369.7,47.94,8.82,1024,3.6,0
2022-04-28 23:15:27,695.27,47.12,9.03,1024,3.6,0
2022-04-28 23:00:27,393.22,45.92,9.14,1024,3.6,0
2022-04-28 22:45:31,333.63,45.01,9.25,1024,3.09,0
2022-04-28 22:30:28,24.77,44.15,9.94,1024,3.09,0
2022-04-28 22:14:43,5.11,42.11,9.19,1024,3.09,0
2022-04-28 21:59:45,2.11,43.33,11.76,1023,2.57,0
2022-04-28 21:44:46,1.97,45.16,11.81,1023,2.57,0
2022-04-28 21:29:47,4.27,43.61,10.85,1023,2.57,0
2022-04-28 21:14:42,9.92,41.07,10.8,1023,2.57,0
2022-04-28 20:59:46,18.02,41.32,11.22,1022,2.06,0
2022-04-28 20:44:42,144.57,42.41,11.38,1022,2.06,0
2022-04-28 20:29:44,26.31,37.04,11.7,1022,2.06,0
2022-04-28 20:14:47,12.53,36.68,12.08,1022,2.06,0
2022-04-28 19:59:44,2.82,35.85,12.51,1021,2.57,0
2022-04-28 19:44:48,2.49,35.06,12.72,1021,2.57,0
2022-04-28 19:29:46,4.7,34.17,13.31,1021,2.57,0
2022-04-28 19:14:46,2.32,33.35,14.05,1021,2.57,0
2022-04-28 18:59:50,1.87,32.4,14.7,1021,3.09,0
2022-04-28 18:44:50,4.19,31.94,15.12,1021,3.09,0
2022-04-28 18:29:51,2.48,30.48,16.14,1021,3.09,0
2022-04-28 18:14:52,2.85,29.56,17.26,1021,3.09,0
2022-04-28 17:59:56,174.13,29.17,17.74,1021,2.57,0
2022-04-28 17:44:54,33.4,28.4,18.6,1021,2.57,0
2022-04-28 17:29:56,0.96,26.79,20.04,1021,2.57,0
2022-04-28 17:14:58,3.35,24.65,21.21,1021,2.57,0
2022-04-28 17:00:00,1.46,24.04,22.82,1021,2.57,0
2022-04-28 16:45:01,2.55,23.98,23.03,1021,3.09,0
2022-04-28 16:30:04,4.95,22.02,23.67,1021,3.09,0
2022-04-28 16:15:03,1.94,22.05,25.27,1021,3.09,0
2022-04-28 16:00:10,1.63,20.77,27.46,1021,3.09,0
2022-04-28 15:45:09,1.8,21.35,27.68,1021,2.06,0
2022-04-28 15:30:05,1.9,22.02,27.14,1021,2.06,0
2022-04-28 15:15:06,2.8,20.71,26.34,1021,2.06,0
2022-04-28 15:00:06,4.0,21.72,26.71,1021,2.06,0
2022-04-28 14:45:02,1.05,21.96,26.29,1021,2.06,0
2022-04-28 14:29:59,8.66,22.57,25.43,1021,2.06,0
2022-04-28 14:14:59,0.99,22.15,24.52,1021,2.06,0
2022-04-28 14:00:00,24.7,22.24,24.58,1021,2.06,0
2022-04-28 13:45:01,6.3,21.96,24.63,1021,2.06,0
2022-04-28 13:30:01,5.99,21.63,25.59,1021,2.06,0
2022-04-28 13:15:03,1.7,21.84,25.54,1021,2.06,0
2022-04-28 13:00:00,2.06,21.26,26.18,1021,2.06,0
2022-04-28 12:45:03,5.41,21.17,27.04,1022,0.89,59
2022-04-28 12:30:15,1.65,18.54,28.9,1022,0.89,59
2022-04-28 12:18:52,5.47,13.54,32.48,1022,0.89,59
2022-04-28 12:00:54,1.81,17.87,28.85,1022,0.89,59
2022-04-28 11:45:55,1.82,18.27,29.71,1023,0.89,70
2022-04-28 11:30:56,1.13,18.48,29.65,1023,0.89,70
2022-04-28 11:15:58,1.77,18.39,29.71,1023,0.89,70
2022-04-28 11:00:56,5.15,16.65,30.67,1023,0.89,70
2022-04-28 10:45:58,2.46,17.05,32.16,1023,2.57,0
2022-04-28 10:31:02,2.48,15.8,33.5,1023,2.57,0
2022-04-28 10:16:00,5.97,15.4,33.82,1023,2.57,0
2022-04-28 10:00:58,2.62,18.06,33.61,1023,2.57,0
2022-04-28 09:45:58,4.33,17.57,31.9,1022,2.06,0
2022-04-28 09:30:59,1.83,16.74,32.75,1022,2.06,0
2022-04-28 09:15:59,5.61,18.27,33.23,1022,2.06,0
2022-04-28 09:01:00,5.89,19.34,32.54,1022,2.06,0
2022-04-28 08:45:59,5.33,20.71,32.64,1022,2.68,75
2022-04-28 08:30:55,3.1,23.43,31.42,1022,2.68,75
2022-04-28 08:15:57,5.19,25.93,30.51,1022,2.68,75
2022-04-28 08:00:47,4.86,29.23,28.16,1022,2.68,75
2022-04-28 07:45:33,23.27,43.42,20.04,1022,2.68,75
2022-04-28 07:30:33,2.64,47.91,16.03,1022,2.68,75
2022-04-28 07:15:33,3.91,47.88,15.12,1022,2.68,75
2022-04-28 07:00:33,7.93,47.08,15.12,1022,2.68,75
2022-04-28 06:45:35,4.49,45.13,17.79,1022,2.68,40
2022-04-28 06:30:35,4.66,47.24,17.9,1022,2.68,40
2022-04-28 06:15:31,20.56,54.14,14.32,1022,2.68,40
2022-04-28 06:00:26,9.73,54.99,12.35,1022,2.68,40
2022-04-28 05:45:27,2.33,54.72,10.05,1023,2.57,40
2022-04-28 05:30:38,5.77,56.85,11.06,1023,2.57,40
2022-04-28 05:15:44,7.4,56.64,10.64,1023,2.57,40
2022-04-28 05:00:25,5.74,57.07,10.21,1023,2.57,40
2022-04-28 04:45:26,2.09,56.79,9.78,1023,1.79,39
2022-04-28 04:15:25,5.33,56.06,9.67,1023,1.79,39
2022-04-28 04:00:27,6.93,55.69,9.94,1023,1.79,39
2022-04-28 03:45:26,9.32,55.33,9.51,1022,2.57,40
2022-04-28 03:30:24,2.25,54.2,10.05,1022,2.57,40
2022-04-28 03:15:28,3.8,54.26,10.8,1022,2.57,40
2022-04-28 03:00:27,1.51,54.14,10.8,1022,2.57,40
2022-04-28 02:45:23,4.47,53.92,10.9,1022,2.57,40
2022-04-28 02:30:26,3.53,53.89,11.06,1022,2.57,40
2022-04-28 02:15:30,6.51,53.98,10.96,1022,2.57,40
2022-04-28 02:00:25,3.82,52.98,11.01,1022,2.57,40
2022-04-28 01:45:31,3.77,52.49,11.06,1021,2.57,40
2022-04-28 01:30:26,8.92,52.15,11.06,1021,2.57,40
2022-04-28 01:15:28,3.04,51.66,11.22,1021,2.57,40
2022-04-28 01:00:27,13.52,51.48,11.44,1021,2.57,40
2022-04-28 00:45:27,18.32,51.63,11.6,1021,2.57,40
2022-04-28 00:30:28,8.24,50.5,11.7,1021,2.57,40
2022-04-28 00:15:32,4.48,50.35,11.65,1021,2.57,40
2022-04-28 00:00:29,2.74,49.8,11.97,1021,2.57,40
2022-04-27 23:45:29,2.01,48.55,12.08,1020,2.57,40
2022-04-27 23:30:27,3.4,48.03,12.08,1020,2.57,40
2022-04-27 23:15:26,2.73,47.94,12.08,1020,2.57,40
2022-04-27 23:00:29,1.71,48.12,12.13,1020,2.57,40
2022-04-27 22:45:34,5.62,48.4,11.76,1020,2.06,40
2022-04-27 22:30:23,8.19,48.34,11.6,1020,2.06,40
2022-04-27 22:15:27,78.11,48.15,11.01,1020,2.06,40
2022-04-27 22:00:22,133.78,48.21,10.9,1020,2.06,40
2022-04-27 21:45:24,224.5,47.63,10.58,1019,1.03,20
2022-04-27 21:30:34,309.48,47.6,10.32,1019,1.03,20
2022-04-27 21:15:22,195.28,46.6,10.37,1019,1.03,20
2022-04-27 21:00:23,2.75,46.11,10.64,1019,1.03,20
2022-04-27 20:45:21,33.13,45.47,10.96,1019,2.06,40
2022-04-27 20:30:22,5.23,44.64,11.44,1019,2.06,40
2022-04-27 20:15:26,2.94,44.15,12.02,1019,2.06,40
2022-04-27 20:00:23,1.6,43.67,12.61,1019,2.06,40
2022-04-27 19:45:00,8.0,41.71,11.76,1018,2.06,0
2022-04-27 19:30:03,7.33,42.66,14.32,1018,2.06,0
2022-04-27 19:15:06,1.08,42.41,14.86,1018,2.06,0
2022-04-27 19:00:06,3.28,41.87,15.12,1018,2.06,0
2022-04-27 18:45:03,1.64,41.71,15.12,1017,2.06,20
2022-04-27 18:30:04,2.56,41.62,15.12,1017,2.06,20
2022-04-27 18:15:06,1.41,40.55,15.12,1017,2.06,20
2022-04-27 18:00:05,2.36,39.85,16.4,1017,2.06,20
2022-04-27 17:45:06,2.59,38.78,16.73,1017,1.54,20
2022-04-27 17:30:06,3.09,37.71,17.37,1017,1.54,20
2022-04-27 17:15:08,78.87,36.83,17.79,1017,1.54,20
2022-04-27 17:00:15,4.73,35.85,18.6,1017,1.54,20
2022-04-27 16:45:12,2.22,33.62,20.41,1016,2.57,20
2022-04-27 16:30:14,0.81,31.27,22.92,1016,2.57,20
2022-04-27 16:15:23,6.41,31.3,23.19,1016,2.57,20
2022-04-27 16:00:21,8.37,28.62,25.27,1016,2.57,20
2022-04-27 15:45:24,1.79,29.99,25.17,1016,1.79,40
2022-04-27 15:30:13,1.96,33.5,23.83,1016,1.79,40
2022-04-27 15:15:12,1.14,36.74,20.2,1016,1.79,40
2022-04-27 15:00:16,2.52,36.71,20.46,1016,1.79,40
2022-04-27 14:45:11,2.38,36.19,20.63,1016,2.68,40
2022-04-27 14:30:12,1.0,35.27,20.79,1016,2.68,40
2022-04-27 14:15:13,3.12,33.87,21.75,1016,2.68,40
2022-04-27 14:00:16,1.99,32.04,22.87,1016,2.68,40
2022-04-27 13:45:12,1.03,33.84,22.92,1016,1.34,12
2022-04-27 13:30:11,1.77,34.94,21.21,1016,1.34,12
2022-04-27 13:15:22,2.44,34.05,20.95,1016,1.34,12
2022-04-27 13:00:19,6.85,31.94,22.87,1016,1.34,12
2022-04-27 12:45:19,4.86,27.0,26.34,1017,2.57,20
2022-04-27 12:30:21,3.14,29.99,26.23,1017,2.57,20
2022-04-27 12:15:15,4.9,31.85,24.31,1017,2.57,20
2022-04-27 12:00:24,4.49,27.0,26.66,1017,2.57,20
2022-04-27 11:45:25,4.2,26.14,31.47,1017,2.06,20
2022-04-27 11:30:25,2.48,28.04,29.87,1017,2.06,20
2022-04-27 11:15:23,2.13,28.22,28.85,1017,2.06,20
2022-04-27 11:00:10,4.35,36.77,24.52,1017,2.06,20
2022-04-27 10:45:11,1.84,38.63,20.84,1017,3.09,20
2022-04-27 10:30:14,3.56,35.67,22.87,1017,3.09,20
2022-04-27 10:15:23,4.99,31.85,25.43,1017,3.09,20
2022-04-27 10:00:25,6.67,26.97,31.36,1017,3.09,20
2022-04-27 09:46:06,9.55,22.76,30.93,1017,1.79,20
2022-04-27 09:31:06,3.29,25.38,32.96,1017,1.79,20
2022-04-27 09:16:06,2.7,26.79,31.36,1017,1.79,20
2022-04-27 09:01:05,4.65,25.99,30.56,1017,1.79,20
2022-04-27 08:46:03,6.23,25.05,30.56,1017,1.54,0
2022-04-27 08:31:02,4.65,27.88,30.93,1017,1.54,0
2022-04-27 08:15:58,4.85,31.43,29.28,1017,1.54,0
2022-04-27 08:00:58,5.29,35.58,25.7,1017,1.54,0
2022-04-27 07:45:55,4.22,36.55,26.29,1016,1.03,40
2022-04-27 07:30:48,10.07,44.46,21.69,1016,1.03,40
2022-04-27 07:15:55,5.83,42.6,21.05,1016,1.03,40
2022-04-27 07:00:55,1.64,40.4,26.02,1016,1.03,40
2022-04-27 06:45:45,18.2,51.94,22.12,1016,1.03,40
2022-04-27 06:30:36,34.71,68.06,14.48,1016,1.03,40
2022-04-27 06:15:32,4.49,71.2,10.53,1016,1.03,40
2022-04-27 06:00:32,13.15,72.15,9.67,1016,1.03,40
2022-04-27 05:45:31,10.3,72.33,9.03,1015,1.03,40
2022-04-27 05:30:31,14.61,72.45,8.07,1015,1.03,40
2022-04-27 05:15:28,38.16,72.6,7.59,1015,1.03,40
2022-04-27 05:00:30,16.71,72.08,7.48,1015,1.03,40
2022-04-27 04:45:29,16.21,72.33,7.11,1015,0.51,40
2022-04-27 04:30:30,29.09,72.7,6.9,1015,0.51,40
2022-04-27 04:15:28,22.45,72.76,7.0,1015,0.51,40
2022-04-27 04:00:30,36.63,72.76,6.68,1015,0.51,40
2022-04-27 03:45:30,30.3,72.15,6.68,1014,1.03,40
2022-04-27 03:30:26,20.23,71.99,6.9,1014,1.03,40
2022-04-27 03:15:29,40.31,71.99,7.16,1014,1.03,40
2022-04-27 03:00:29,45.34,71.96,7.22,1014,1.03,40
2022-04-27 02:45:29,34.9,71.57,6.84,1014,0.51,40
2022-04-27 02:30:30,30.06,70.68,6.68,1014,0.51,40
2022-04-27 02:15:28,107.79,70.5,6.63,1014,0.51,40
2022-04-27 02:00:23,105.14,69.73,6.74,1014,0.51,40
2022-04-27 01:45:24,116.03,68.88,6.95,1014,1.54,40
2022-04-27 01:30:26,166.17,68.51,7.27,1014,1.54,40
2022-04-27 01:15:24,10.09,68.24,7.32,1014,1.54,40
2022-04-27 01:00:25,5.11,68.09,7.06,1014,1.54,40
2022-04-27 00:45:26,5.18,68.03,7.06,1014,2.06,40
2022-04-27 00:30:26,13.37,67.9,6.95,1014,2.06,40
2022-04-27 00:15:28,8.37,67.63,7.11,1014,2.06,40
2022-04-27 00:00:26,6.87,65.61,7.43,1014,2.06,40
2022-04-26 23:45:07,4.97,64.0,6.1,1014,2.06,40
2022-04-26 23:30:12,7.51,64.45,8.34,1014,2.06,40
2022-04-26 23:15:11,10.17,63.75,8.71,1014,2.06,40
2022-04-26 23:00:14,8.76,63.29,9.03,1014,2.06,40
2022-04-26 22:45:39,4.54,63.2,9.3,1014,2.57,40
2022-04-26 22:30:10,10.06,63.2,9.19,1014,2.57,40
2022-04-26 22:15:12,11.44,63.29,8.82,1014,2.57,40
2022-04-26 22:00:12,7.61,62.65,8.55,1014,2.57,40
2022-04-26 21:45:13,8.4,62.62,8.82,1013,2.06,40
2022-04-26 21:30:12,9.24,62.01,8.87,1013,2.06,40
2022-04-26 21:15:13,12.62,61.4,9.03,1013,2.06,40
2022-04-26 21:00:12,4.68,60.73,9.19,1013,2.06,40
2022-04-26 20:45:13,6.33,59.84,9.67,1013,2.57,40
2022-04-26 20:30:12,6.48,59.33,10.32,1013,2.57,40
2022-04-26 20:15:13,10.84,58.23,10.8,1013,2.57,40
2022-04-26 20:00:16,4.53,56.64,11.22,1013,2.57,40
2022-04-26 19:45:16,6.25,56.67,12.02,1012,3.6,40
2022-04-26 19:30:16,5.72,55.11,12.61,1012,3.6,40
2022-04-26 19:15:23,7.67,54.41,13.73,1012,3.6,40
2022-04-26 19:00:19,10.79,52.06,14.32,1012,3.6,40
2022-04-26 18:45:23,4.05,49.83,14.75,1012,2.57,20
2022-04-26 18:30:22,4.34,49.13,15.12,1012,2.57,20
2022-04-26 18:15:26,47.73,47.57,15.12,1012,2.57,20
2022-04-26 18:00:23,3.28,45.83,15.12,1012,2.57,20
2022-04-26 17:45:20,6.61,44.83,16.3,1012,1.54,20
2022-04-26 17:30:21,6.1,44.06,16.94,1012,1.54,20
2022-04-26 17:15:26,11.42,42.69,17.58,1012,1.54,20
2022-04-26 17:00:26,30.61,41.04,18.33,1012,1.54,20
2022-04-26 16:45:30,12.02,37.87,20.25,1011,2.06,20
2022-04-26 16:30:27,14.63,36.74,21.11,1011,2.06,20
2022-04-26 16:15:26,14.25,38.14,21.16,1011,2.06,20
2022-04-26 16:00:28,14.07,38.35,19.98,1011,2.06,20
2022-04-26 15:45:24,17.72,38.75,21.16,1011,2.57,75
2022-04-26 15:30:20,16.93,38.72,20.57,1011,2.57,75
2022-04-26 15:15:25,23.15,39.73,19.18,1011,2.57,75
2022-04-26 15:00:27,4.21,37.77,20.3,1011,2.57,75
2022-04-26 14:45:26,31.36,38.87,21.0,1012,2.57,40
2022-04-26 14:30:27,30.4,38.6,19.61,1012,2.57,40
2022-04-26 14:15:28,14.37,36.4,20.79,1012,2.57,40
2022-04-26 14:00:27,16.3,36.83,20.68,1012,2.57,40
2022-04-26 13:45:52,83.98,33.32,20.46,1011,3.09,40
2022-04-26 13:30:54,31.66,34.36,23.78,1011,3.09,40
2022-04-26 13:15:56,73.94,33.26,24.1,1011,3.09,40
2022-04-26 13:00:54,13.51,32.89,24.04,1011,3.09,40
2022-04-26 12:45:58,29.4,30.6,24.95,1011,2.57,40
2022-04-26 12:30:59,13.43,30.33,26.39,1011,2.57,40
2022-04-26 12:15:55,231.1,30.27,26.5,1011,2.57,40
2022-04-26 12:00:56,7.82,33.13,25.59,1011,2.57,40
2022-04-26 11:45:54,8.98,33.44,25.43,1012,3.6,40
2022-04-26 11:30:57,28.57,34.97,24.58,1012,3.6,40
2022-04-26 11:16:00,40.94,32.92,27.25,1012,3.6,40
2022-04-26 11:00:54,22.68,37.77,24.63,1012,3.6,40
2022-04-26 10:45:47,13.64,42.41,21.85,1012,2.06,40
2022-04-26 10:30:46,17.91,45.28,19.45,1012,2.06,40
2022-04-26 10:15:52,17.22,42.87,19.72,1012,2.06,40
2022-04-26 10:00:49,9.51,41.65,21.11,1012,2.06,40
2022-04-26 09:45:52,32.88,38.93,21.43,1012,2.57,75
2022-04-26 09:31:02,11.78,32.59,26.18,1012,2.57,75
2022-04-26 09:15:56,16.73,32.07,28.53,1012,2.57,75
2022-04-26 09:01:58,27.99,29.81,28.37,1012,2.57,75
2022-04-26 08:46:01,123.87,29.5,29.33,1012,1.54,40
2022-04-26 08:31:00,167.38,33.96,28.16,1012,1.54,40
2022-04-26 08:15:49,38.9,40.77,24.47,1012,1.54,40
2022-04-26 08:00:50,542.32,48.21,19.66,1012,1.54,40
2022-04-26 07:45:48,18.55,46.44,20.52,1012,1.54,40
2022-04-26 07:30:51,8.64,46.02,21.96,1012,1.54,40
2022-04-26 07:15:51,17.5,46.29,24.1,1012,1.54,40
2022-04-26 07:00:44,43.81,54.32,21.16,1012,1.54,40
2022-04-26 06:45:39,29.02,65.25,16.73,1012,1.34,40
2022-04-26 06:30:36,12.69,71.93,11.17,1012,1.34,40
2022-04-26 06:15:30,18.17,71.99,10.21,1012,1.34,40
2022-04-26 06:00:28,25.76,72.6,9.51,1012,1.34,40
2022-04-26 05:45:30,18.67,72.66,9.3,1012,2.57,75
2022-04-26 05:30:30,17.92,74.04,9.25,1012,2.57,75
2022-04-26 05:15:31,20.65,75.11,7.96,1012,2.57,75
2022-04-26 05:00:27,17.51,74.98,7.8,1012,2.57,75
2022-04-26 04:45:29,23.65,75.5,7.86,1011,2.06,75
2022-04-26 04:30:28,16.39,75.2,7.7,1011,2.06,75
2022-04-26 04:15:26,25.02,74.59,7.64,1011,2.06,75
2022-04-26 04:00:19,19.53,73.55,5.83,1011,2.06,75
2022-04-26 03:45:20,19.44,74.47,7.38,1011,2.24,40
2022-04-26 03:30:20,18.1,74.95,7.16,1011,2.24,40
2022-04-26 03:15:19,18.27,75.02,6.52,1011,2.24,40
2022-04-26 03:00:20,16.16,74.5,6.63,1011,2.24,40
2022-04-26 02:45:20,18.29,74.83,6.79,1011,2.06,40
2022-04-26 02:30:19,23.85,74.86,6.63,1011,2.06,40
2022-04-26 02:15:18,15.94,74.5,6.79,1011,2.06,40
2022-04-26 02:00:23,16.81,74.65,6.9,1011,2.06,40
2022-04-26 01:45:23,18.06,74.74,6.68,1011,2.57,40
2022-04-26 01:30:19,17.92,75.26,6.58,1011,2.57,40
2022-04-26 01:15:19,23.5,74.16,6.26,1011,2.57,40
2022-04-26 01:00:19,25.73,74.28,6.63,1011,2.57,40
2022-04-26 00:45:18,20.5,73.34,6.79,1011,2.06,75
2022-04-26 00:30:19,16.84,73.09,6.95,1011,2.06,75
2022-04-26 00:15:22,12.16,72.21,7.43,1011,2.06,75
2022-04-26 00:00:20,13.42,71.99,7.54,1011,2.06,75
2022-04-25 23:45:19,12.7,71.69,7.75,1011,3.6,20
2022-04-25 23:30:21,12.61,71.99,7.8,1011,3.6,20
2022-04-25 23:15:19,10.2,70.62,7.54,1011,3.6,20
2022-04-25 23:00:22,12.93,70.04,7.54,1011,3.6,20
2022-04-25 22:45:20,13.56,69.83,7.59,1011,4.12,40
2022-04-25 22:30:19,12.44,69.58,7.59,1011,4.12,40
2022-04-25 22:15:19,11.32,69.7,7.48,1011,4.12,40
2022-04-25 22:00:23,15.71,68.09,7.43,1011,4.12,40
2022-04-25 21:45:21,13.22,67.14,7.54,1010,0.45,64
2022-04-25 21:30:19,12.6,65.61,8.23,1010,0.45,64
2022-04-25 21:15:25,12.87,65.61,8.93,1010,0.45,64
2022-04-25 21:00:21,9.11,65.49,9.09,1010,0.45,64
2022-04-25 20:45:25,8.28,63.84,9.14,1010,1.54,75
2022-04-25 20:30:24,6.29,62.81,9.46,1010,1.54,75
2022-04-25 20:15:24,5.18,62.16,9.94,1010,1.54,75
2022-04-25 20:00:23,9.61,60.79,10.58,1010,1.54,75
2022-04-25 19:45:24,8.46,60.21,11.01,1009,1.54,75
2022-04-25 19:30:23,12.2,58.78,11.17,1009,1.54,75
2022-04-25 19:15:23,8.4,56.06,11.17,1009,1.54,75
2022-04-25 19:00:24,7.38,55.24,11.92,1009,1.54,75
